,stock_name,title,publish_day,analyst,rating,rating_change,file_name
110,東燃ゼネラル石油（5012）,東燃ゼネラル石油：石油製品マージンの改善で通期会社予想が上方修正(11月12日)／東ゼネ石(5012),2010/11/12,塩田英俊/中村正謙,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010111516410400.pdf
111,オリックス不動産投資法人（8954）,オリックス不動産投資法人：一口当たり収益性を重視した戦略を評価。投資評価は「 1 」／オリックスJRE(8954)等,2010/11/24,鳥井裕史,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421397100.pdf
112,日本リテールファンド投資法人（8953）,日本リテールファンド投資法人：ポートフォリオの入替え等による収益性向上に期待したい／日本リテール(8953)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421398300.pdf
113,プレミア投資法人（8956）,プレミア投資法人：新スポンサーのパイプライン活用で分配金向上を図る／プレミア投(8956)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421398900.pdf
114,日本プライムリアルティ投資法人（8955）,日本プライムリアルティ投資法人：堅実な財務マネジメントを評価。投資評価は「 1 」／日本プラR(8955)等,2010/11/24,鳥井裕史,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421399100.pdf
115,ジャパンリアルエステイト投資法人（8952）,ジャパンリアルエステイト投資法人：外部成長期待の中核銘柄として注目／ＪＲＥ(8952)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421400300.pdf
116,野村不動産オフィスファンド投資法人（8959）,野村不動産オフィスファンド投資法人：分配金の回復見通しを立たせることが評価向上のポイント／野村オフィス(8959)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421401900.pdf
117,大和証券オフィス投資法人（8976）,大和証券オフィス投資法人：大型物件の収益性回復が課題となろう／大和オフィス(8976)等,2010/11/24,鳥井裕史,3,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421402800.pdf
118,グローバル・ワン不動産投資法人（8958）,グローバル・ワン不動産投資法人：空室部分の埋戻しは進みつつある。投資評価は「 1 」／グロバルRE(8958)等,2010/11/24,鳥井裕史,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421403500.pdf
119,ユナイテッド・アーバン投資法人（8960）,ユナイテッド・アーバン投資法人：NCIとの合併後のファイナンス戦略が今後の注目点／ユナイテッドU(8960)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421404600.pdf
120,日本ビルファンド投資法人（8951）,日本ビルファンド投資法人：J-REIT 市場のリーディングカンパニーとしての外部成長に期待／日本ビルF(8951)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421408400.pdf
121,東急リアル・エステート投資法人（8957）,東急リアル・エステート投資法人：質の高い物件を低価格で買えるかが今後の評価ポイント／東急ＲＥ(8957)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421409200.pdf
122,平和不動産リート投資法人（8966）,平和不動産リート投資法人：平和不動産のサポートとJSRとの合併により成長を図る／平和RE(8966)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421409700.pdf
123,フロンティア不動産投資法人（8964）,フロンティア不動産投資法人：安定したインカムリターンと外部成長を期待。投資評価は「 1 」／フロンティアRE(8964)等,2010/11/24,鳥井裕史,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421410500.pdf
124,福岡リート投資法人（8968）,福岡リート投資法人：質の高い物件と強固な財務基盤を構築。投資評価は「 1 」／福岡リート(8968)等,2010/11/24,鳥井裕史,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421411300.pdf
125,森トラスト総合リート投資法人（8961）,森トラスト総合リート投資法人：ディフェンシブ性を有するオフィス主体のREIT／森トラストRE(8961)等,2010/11/24,鳥井裕史,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421411900.pdf
126,ジャパンエクセレント投資法人（8987）,ジャパンエクセレント投資法人：空室発生部分の埋戻しを実施し、収益性の向上を目指したい／Jエクセレント(8987)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421412300.pdf
127,積水ハウス・ＳＩ投資法人（8973）,積水ハウス・ＳＩ投資法人：スポンサー変更後の財務基盤の強化、ポーフォリオの充実に期待／積ハSI(8973)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421413100.pdf
128,日本ロジスティクスファンド投資法人（8967）,日本ロジスティクスファンド投資法人：安定した一口当たり分配金を評価。投資評価は「 1 」／日本ロジ(8967)等,2010/11/24,鳥井裕史,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421413500.pdf
129,トップリート投資法人（8982）,トップリート投資法人：相対的に安定したインカムリターンを期待。投資評価は「 1 」／TOPリート(8982)等,2010/11/24,鳥井裕史,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421414300.pdf
130,阪急リート投資法人（8977）,阪急リート投資法人：売上歩合賃料の増加等によるポートフォリオの収益性向上が課題／阪急リート(8977),2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421416400.pdf
131,アドバンス・レジデンス投資法人（3269）,アドバンス・レジデンス投資法人：負ののれんの活用により安定した分配金を確保。投資評価「 1 」／ＡＤＲ(3269),2010/11/24,鳥井裕史,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421416800.pdf
132,日本ホテルファンド投資法人（8985）,日本ホテルファンド投資法人：スポンサー変更による改善策が出てくることには期待したい／ＮＨＦ(8985),2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421417200.pdf
133,ケネディクス不動産投資法人（8972）,ケネディクス不動産投資法人：堅実なオフィスマネジメントを実施。投資評価は「 1 」／ケネディクスR(8972)等,2010/11/24,鳥井裕史,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421418100.pdf
134,ジャパン・ホテル・アンド・リゾート投資法人（8981）,ジャパン・ホテル・アンド・リゾート投資法人：ホテル稼働率の回復等による分配金上昇に期待。投資評価は「 1 」／ＪＨＲ(8981),2010/11/24,鳥井裕史,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421421000.pdf
135,ビ・ライフ投資法人（8984）,ビ・ライフ投資法人：NCRとの合併後のポートフォリオ強化策は評価したい／ＢＬＩ(8984)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421421500.pdf
136,野村不動産レジデンシャル投資法人（3240）,野村不動産レジデンシャル投資法人：分散の効いた安定した住宅ポートフォリオを構築している／野村レジ(3240)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421422400.pdf
137,森ヒルズリート投資法人（3234）,森ヒルズリート投資法人：物件入替え等によるポートフォリオの収益性向上に期待／森ヒルズ(3234)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421423300.pdf
138,日本アコモデーションファンド投資法人（3226）,日本アコモデーションファンド投資法人：高水準の稼働率と強固な財務基盤には安心感がある／アコモＦ(3226)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421424500.pdf
139,双日（2768）,双日：豪レアアース鉱山会社と戦略提携。利益貢献は限定的／双日(2768),2010/11/24,村上貴史/柴山友希,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421426700.pdf
140,産業ファンド投資法人（3249）,産業ファンド投資法人：物流・インフラ施設への投資で安定した収益確保を目指す／産業ファ(3249)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421427400.pdf
141,ＭＩＤリート投資法人（3227）,ＭＩＤリート投資法人：投資指標に割安感はあるものの、「大阪」リスクに留意したい／ＭＩＤ(3227)等,2010/11/24,鳥井裕史,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112421427700.pdf
142,富士通（6702）,富士通：上期は上振れだが、下期予想達成のハードルは意外に高い印象(11月22日)／富士通(6702)等,2010/11/22,嶋田幸彦/森祐紀,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112522117300.pdf
143,東芝（6502）,東芝：NANDや原子力など有望事業を擁するが現行株価は妥当な水準(11月22日)／東芝(6502)等,2010/11/22,嶋田幸彦/森祐紀,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112522119100.pdf
144,日立製作所（6501）,日立製作所：社会イノベーション事業に注力。11/3期以降業容は顕著に改善へ(11月22日)／日立(6501)等,2010/11/22,嶋田幸彦/森祐紀,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112522119800.pdf
145,三菱電機（6503）,三菱電機：投資評価は「 2 」だが、スマートグリッド等の成長性評価(11月22日)／三菱電(6503)等,2010/11/22,嶋田幸彦/森祐紀,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112522120300.pdf
146,双日（2768）,双日：投資評価「 2 」を継続。自動車は回復傾向も道半ば／双日(2768),2010/11/26,村上貴史/柴山友希,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112622621900.pdf
147,伊藤忠商事（8001）,伊藤忠商事：投資評価「 2 」継続、オリコの減損処理は織り込み済み／伊藤忠(8001)等,2010/11/26,村上貴史/柴山友希,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112622622400.pdf
148,丸紅（8002）,丸紅：投資評価「 1 」継続、銅価格上昇効果で業績は好調／丸紅(8002),2010/11/26,村上貴史/柴山友希,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112622622500.pdf
149,豊田通商（8015）,豊田通商：投資評価「 3 」継続、業績好調も割安感に乏しい／豊通商(8015),2010/11/26,村上貴史/柴山友希,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112622622800.pdf
150,三井物産（8031）,三井物産：投資評価「 1 」継続、投資指標や配当利回りは依然魅力的／三井物(8031),2010/11/26,村上貴史/柴山友希,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112622623300.pdf
151,住友商事（8053）,住友商事：投資評価「 1 」継続、配当性向は25％を維持する見込み／住友商(8053),2010/11/26,村上貴史/柴山友希,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112622624100.pdf
152,三菱商事（8058）,三菱商事：投資評価「 2 」継続、注目は大型投資の実行と株主還元／三菱商(8058),2010/11/26,村上貴史/柴山友希,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010112622624700.pdf
153,パナソニック（6752）,パナソニック：ソリューション事業への事業構造転換には時間を要す／パナソニック(6752)等,2010/11/30,三浦和晴,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010113024370100.pdf
154,シャープ（6753）,シャープ：過去10年の高成長の結果、ポストデジタル家電への対応が遅れた／シャープ(6753)等,2010/11/30,三浦和晴,3,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010113024370700.pdf
155,ソニー（6758）,ソニー：「メカトロニクスのソニー」から「デジタルのソニー」へ／ソニー(6758)等,2010/11/30,三浦和晴,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010113024371200.pdf
156,パイオニア（6773）,パイオニア：中国カーエレ市場の成長の恩恵を受ける、新型ナビにも注目／パイオニア(6773)等,2010/11/30,三浦和晴,1,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010113024373100.pdf
157,ヤマハ（7951）,ヤマハ：楽器売上は中国その他地域が欧・米を超えた、日本市場縮小対応が課題／ヤマハ(7951)等,2010/11/30,三浦和晴,2,新規格付,../data/individual_stock_else/SMBC/pdf/individual_stock/0/2010113024373900.pdf
